Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
LS14:3,LS0156 to LS0140,,WNR,R156BW,16
LS14:4,LS0158 to LS0156,,,R158,3287
LS14:5,LS0165 to LS0167,,,R165,3356
LS14:6,LS0166 to LS0164,,,R166,3286
LS14:7,LS0167 to LS1007,,,R167A,2140
LS14:8,LS0167 to LS1405,,,R167B,1216
LS15:1,LS0170 to LS0166,,,R170,2098
LS15:2,LS1404 to LS0166,,,R1404,1190
LS15:3,LS1408 to LS1404,,,R1408,1190
LS15:4,LS0132 to LS0128,UF,,R132,1521
LS15:5,LS0135 to LSR136,GRC,,R135A,0
LS15:6,LS0135 to LS0139,DS,,R135B,1630
LS15:7,LS0136 to LS0132,US,,R136,0
LS15:8,LS0139 to LS0145,DS,,R139,1700
LS16:1,LS0140 to LS0134,UF,,R140A,38
LS16:2,LS0140 to LS0132,US,,R140B,1519
LS16:3,LS0145 to LS1303,DS,,R145A,1332
LS16:4,LS0145 to LS0157,DC,,R145B,398
LS16:5,LS1271 to LSR136,GRC,,R1271A,0
LS16:6,LS1271 to LS0139,DS,,R1271B,72
LS16:7,LS1302 to LS0140,US,,R1302M,1255
LS16:8,LS1302 to LS0140,US,WNR,R1302W,134
LS17:1,LS1304 to LS1302,US,,R1304M,1287
LS17:2,LS1304 to LS1302,US,WNR,R1304W,100
LS17:3,LS0009 to LS0055,DS,,R9AM,672
LS17:4,LS0011 to LS0055,DS,,R11AM,666
LS17:5,LS0013 to LS0055,DS,,R13AM,810
LS17:6,LS0015 to LS0055,DS,,R15AM,610
LS17:7,LS0017 to LS0055,DS,,R17AM,543
LS17:8,LS0017 to LS0057,DM,,R17B1M,94
LS18:1,LS0017 to LS0057,DM,,R17B2M,2
LS18:2,LS0019 to LS0055,DS,,R19AM,534
LS18:3,LS0019 to LS0057,DM,,R19B1M,24
LS18:4,LS0019 to LS0057,DM,,R19B2M,36
LS18:5,LS0021 to LS0055,DS,,R21A1M,446
LS18:6,LS0021 to LS0055,DS,,R21A2M,0
LS18:7,LS0021 to LS0057,DM,,R21B1M,82
LS18:8,LS0021 to LS0057,DM,,R21B2M,0
LS19:1,LS0021 to LS0057,DM,,R21B3M,80
LS19:2,LS0023 to LS0055,DS,,R23AM,152
LS19:3,LS0023 to LS0057,DM,,R23B1M,36
LS19:4,LS0023 to LS0057,DM,,R23B2M,170
LS19:5,LS0025 to LS0027,DS,,R25AM,192
LS19:6,LS0025 to LS0031,US,,R25BM,4
LS19:7,LS0027 to LS0055,DS,,R27AM,46
LS19:8,LS0027 to LS0057,DM,,R27B1M,52
LS1A:1,LS0027 to LS0057,DM,,R27B2M,273
LS1A:2,LS0029 to LS0027,DS,,R29AM,12
LS1A:3,LS0029 to LS0031,US,,R29BM,174
LS1A:4,LS0031 to LS0057,DM,,R31AM,346
LS1A:5,LS0054 to LSR029,10,,R54A1M,18
LS1A:6,LS0054 to LSR029,10,C/O,R54A1C,0
LS1A:7,LS0054 to LSR029,10,,R54A2M,0
LS1A:8,LS0054 to LSR029,10,C/O,R54A2C,0
LS1B:1,LS0054 to LSR029,10,,R54A3M,0
LS1B:2,LS0054 to LSR029,10,C/O,R54A3C,0
LS1B:3,LS0054 to LSR025,9,,R54B1M,0
LS1B:4,LS0054 to LSR025,9,C/O,R54B1C,0
LS1B:5,LS0054 to LSR025,9,,R54B2M,34
LS1B:6,LS0054 to LSR025,9,C/O,R54B2C,2
LS1B:7,LS0054 to LSR025,9,,R54B3M,12
LS1B:8,LS0054 to LSR025,9,C/O,R54B3C,0
LS1C:1,LS0054 to LSR023,8,,R54C1M,46
LS1C:2,LS0054 to LSR023,8,C/O,R54C1C,48
LS1C:3,LS0054 to LSR023,8,,R54C2M,24
LS1C:4,LS0054 to LSR023,8,C/O,R54C2C,6
LS1C:5,LS0054 to LSR021,7,,R54D1M,320
LS1C:6,LS0054 to LSR021,7,C/O,R54D1C,26
LS1C:7,LS0054 to LSR021,7,,R54D2M,0
LS1C:8,LS0054 to LSR021,7,C/O,R54D2C,0
LS1D:1,LS0054 to LSR021,7,,R54D3M,162
LS1D:2,LS0054 to LSR021,7,C/O,R54D3C,0
LS1D:3,LS0054 to LSR019,6,,R54E1M,142
LS1D:4,LS0054 to LSR019,6,C/O,R54E1C,14
LS1D:5,LS0054 to LSR019,6,,R54E2M,354
LS1D:6,LS0054 to LSR019,6,C/O,R54E2C,2
LS1D:7,LS0054 to LSR017,5,,R54F1M,162
LS1D:8,LS0054 to LSR017,5,C/O,R54F1C,64
