Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
U222:8,UR1176,,,S1176,212
U223:1,TNSA,,,TNSA,495
U223:2,TNUG,,,TNUG,6378
U223:3,TNUH,,,TNUH,6601
U223:4,TNUJ(LX),,,TNUJ,6526
U223:5,TNUW,,,TNUW,6051
U223:6,TNUY,,,TNUY,5796
U223:7,LALRTBMF,,LALR(TBM)(FAILED),LALRTBMF,2
U223:8,LEG(CLD)KR,,,LEGCLDKR,0
U224:1,L(TBM)(BARR)CR,,,LTBMBARRCR,3
U224:2,,666>664,,R666,7867
U224:3,,667>669,,R667A,29
U224:4,,667>867,,R667B,5982
U224:5,,668>1178,,R668AS,0
U224:6,,668>666,,R668BM,7874
U224:7,,669>671,,R669,10789
U224:8,,670>668,,R670A,7867
U225:1,,670>OKDN,,R670B,3382
U225:2,,671>673,,R671A,3951
U225:3,,671>R874,,R671B,5673
U225:4,,672>670,,R672,6145
U225:5,,673>675,,R673AM,7137
U225:6,,673>GRSS,,R673BS,286
U225:7,,674>672,,R674A,6032
U225:8,,674>920,,R674B,115
U226:1,,681>685,,R681,6514
U226:2,,684>680,,R684,5644
U226:3,,687>689,,R687,5527
U226:4,,865>867,,R865A,703
U226:5,,865>669,,R865B,5431
U226:6,,867>869 M,,R867M,735
U226:7,,867>869 C,,R867C,0
U226:8,,868>OKDN,,R868,1069
U227:1,,869>673,,R869A,559
U227:2,,869>R874,,R869B,228
U227:3,,874>670,,R874A,3427
U227:4,,874>868,,R874B,1527
U227:5,,920>670,,R920A,75
U227:6,,920>868,,R920B,164
U227:7,,1177>1178,,R1177,0
U227:8,,1178>664,,R1178,0
U228:1,,1183>673,,R1183A,0
U228:2,,1183>R876,,R1183B,0
U228:3,,1185>GRSS,,R1185,217
U228:4,,1186>672 M,,R1186AM,192
U228:5,,1186>672 C,,R1186AC,0
U228:6,,1186>920 M,,R1186BM,268
U228:7,,1186>920 C,,R1186BC,0
U228:8,UR0666,,,S666,5685
U229:1,UR0667,,,S667,6193
U229:2,UR0668,,,S668,10669
U229:3,UR0669,,,S669,12978
U229:4,UR0670,,,S670,9961
U229:5,UR0671,,,S671,9781
U229:6,UR0672,,,S672,6601
U229:7,UR0673,,,S673,10291
U229:8,UR0674,,,S674,6519
U22A:1,UR0681,,,S681,7132
U22A:2,UR0684,,,S684,5718
U22A:3,UR0687,,,S687,5608
U22A:4,UR0865,,,S865,6410
U22A:5,UR0867,,,S867,754
U22A:6,UR0868,,,S868,1117
U22A:7,UR0869,,,S869,792
U22A:8,UR0874,,,S874,6916
U22B:1,UR0920,,,S920,252
U22B:2,UR1177,,,S1177,0
U22B:3,UR1178,,,S1178,0
U22B:4,UR1183,,,S1183,0
U22B:5,UR1185,,,S1185,218
U22B:6,UR1186,,,S1186,465
U22B:7,TPBA,,,TPBA,8058
U22B:8,TPBG,,,TPBG,1705
U22C:1,TPBK,,,TPBK,1892
U22C:2,TPBN,,,TPBN,7948
U22C:3,TPDN(LX),,,TPDN,9929
U22C:4,TPUA,,,TPUA,6038
U22C:5,TPUB,,,TPUB,6045
U22C:6,TPUD,,,TPUD,5693
U22C:7,TPUK,,,TPUK,8753
U22C:8,TPUN(LX),,,TPUN,5710
U22D:1,TPUR,,,TPUR,6319
U22D:2,L874TRS,,,L874TRS,4794
U22D:3,LYSB(REL),,,LYSBREL,1021
U22D:4,UR0689 to UR0691,,,R689AM,5302
U22D:5,UR0689 to URRSDN,,,R689BS,50
U22D:6,UR0690 to UR0688,,,R690,5745
U22D:7,UR0696 to UR0692,,,R696,5674
U22D:8,UR0701 to UR0703,,,R701,5254
U22E:1,UR0702 to UR0700,,,R702,5821
U22E:2,UR0703 to UR0707,,,R703,5862
U22E:3,UR0707 to UR0711,,,R707,6213
U22E:4,UR0708 to UR0706,,,R708,8113
U22E:5,UR0715 to UR0717,,,R715A,5559
U22E:6,UR0715 to UR0833,,,R715B,629
U22E:7,UR0716 to UR0714,,,R716,7932
U22E:8,UR0717 to UR0719,,,R717A,5194
U22F:1,UR0717 to UR0925,,,R717B,14
U22F:2,UR0822 to UR0714,,,R882,632
U22F:3,UR1192 to UR0688,,,R1192,49
U22F:4,UR0689,,,S689,5218
U22F:5,UR0690,,,S690,5651
U22F:6,UR0696,,,S696,5948
U22F:7,UR0701,,,S701,5184
U22F:8,UR0702,,,S702,5643
U230:1,UR0703,,,S703,5465
U230:2,UR0707,,,S707,5804
U230:3,UR0708,,,S708,5427
U230:4,UR0715,,,S715,5743
U230:5,UR0716,,,S716,7707
U230:6,UR0717,,,S717,4814
U230:7,UR0882,,,S882,571
U230:8,UR1192,,,S1192,47
U231:1,TRSC,,,TRSC,115
U231:2,T(LG)TBB,,LALR(MG)(FAILED),TLGTBB,597
U231:3,L(MG)(UP)KR,,,LMGUPKR,12128
