Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
A231:8,,,,R807B(S),0
A232:1,,,,R807C(S),0
A232:2,,,,R807D(M),0
A232:3,,,,R807E(M),0
A232:4,,,,R809A(S),0
A232:5,,,,R809B(S),0
A232:6,,,,R809C(S),0
A232:7,,,,R809D(M),0
A232:8,,,,R809E(M),0
A233:1,,,,R813A(S),0
A233:2,,,,R813B(S),0
A233:3,,,,R813C(S),0
A233:4,,,,R813D(M),0
A233:5,,,,R813E(M),0
A233:6,,,,R2158A,0
A233:7,,,,R2158B,0
A233:8,,,,R2158C,0
A234:1,,,,R2160A,0
A234:2,,,,R2160B,0
A234:3,,,,R2160C,0
A234:4,,,,R2160D,0
A234:5,,,,R2160E,0
A234:6,,,,R2160F,0
A234:7,,,,R2160G,0
A234:8,,,,R2160H,0
A235:1,,,,R2160J,0
A235:2,,,,R2162A,0
A235:3,,,,R2162B,0
A235:4,,,,R2162C,0
A235:5,,,,R2162D,0
A235:6,,,,R2162E,0
A235:7,,,,R2162F,0
A235:8,,,,R2162G,0
A236:1,,,,R2162H,0
A236:2,,,,R2162J,0
A236:3,,,,R2164A,0
A236:4,,,,R2164B,0
A236:5,,,,R2164C,0
A236:6,,,,R2164D,0
A236:7,,,,R2164E,0
A236:8,,,,R2164F,0
A237:1,,,,R2164G,0
A237:2,,,,R2164H,0
A237:3,,,,R2164J,0
A237:4,,,,R2167A,0
A237:5,,,,R2167B,0
A237:6,,,,R2167C,0
A237:7,,,,R2167D,0
A237:8,,,,R2167E,0
A238:1,,,,R2171A,0
A238:2,,,,R2171B,0
A238:3,,,,R2171C,0
A238:4,,,,R2171D,0
A238:5,,,,R2171E,0
A238:6,,,,R821A,0
A238:7,,,,R821B,0
A238:8,,,,R830A(M),0
A239:1,,,,R830B(M),0
A239:2,,,,R830C(M),0
A239:3,,,,R830D,0
A239:4,,,,R830E,0
A239:5,,,,R830F(S),0
A239:6,,,,R830G(M),0
A239:7,,,,R830H(M),0
A239:8,,,,R830J(M),0
A23A:1,,,,R830K(M),0
A23A:2,,,,R832A(M),0
A23A:3,,,,R832B(M),0
A23A:4,,,,R832C,0
A23A:5,,,,R832D,0
A23A:6,,,,R832E,0
A23A:7,,,,R832F,0
A23A:8,,,,R832G,0
A23B:1,,,,R832H,0
A23B:2,,,,R832J,0
A23B:3,,,,R762A,0
A23B:4,,,,R762B,0
A23B:5,,,,R909A,0
A23B:6,,,,R909B,0
A23B:7,,,,R911A,0
A23B:8,,,,R911B,0
A23C:1,,,,R914A,0
A23C:2,,,,R914B,0
A23C:3,,,,R916A,0
A23C:4,,,,R916B,0
A23C:5,,,,S601,0
A23C:6,,,,S602,0
A23C:7,,,,S603,0
A23C:8,,,,S604,0
A23D:1,,,,S605,0
A23D:2,,,,S606,0
A23D:3,,,,S607,0
A23D:4,,,,S608,0
A23D:5,,,,S609X,0
A23D:6,,,,S610,0
A23D:7,,,,S611,0
A23D:8,,,,S612,0
A23E:1,,,,S613,0
A23E:2,,,,S614X,0
A23E:3,,,,S647X,0
A23E:4,,,,S649,0
A23E:5,,,,S650,0
A23E:6,,,,S651X,0
A23E:7,,,,S652,0
A23E:8,,,,S658,0
A23F:1,,,,S659,0
A23F:2,,,,S660,0
A23F:3,,,,S661,0
A23F:4,,,,S664,0
A23F:5,,,,S666,0
A23F:6,,,,S668,0
A23F:7,,,,S677,0
A23F:8,,,,S679,0
A240:1,,,,S680,0
A240:2,,,,S681,0
A240:3,,,,S780,0
A240:4,,,,S782,0
A240:5,,,,S787,0
A240:6,,,,S789,0
A240:7,,,,S892,0
A240:8,,,,S2113,0
A241:1,,,,S2128,0
A241:2,,,,S2130,0
A241:3,,,,S2132,0
A241:4,,,,S2134,0
A241:5,,,,S663,0
A241:6,,,,S670,0
A241:7,,,,S672,0
A241:8,,,,S674,0
A242:1,,,,S676,0
A242:2,,,,S678,0
A242:3,,,,S781,0
A242:4,,,,S783,0
A242:5,,,,S849,0
A242:6,,,,S850,0
A242:7,,,,S851,0
A242:8,,,,S852,0
A243:1,,,,S853,0
A243:2,,,,S854,0
A243:3,,,,S855,0
A243:4,,,,S856,0
A243:5,,,,S857,0
A243:6,,,,S858,0
A243:7,,,,S947,0
A243:8,,,,S949,0
A244:1,,,,S662X,0
A244:2,,,,S665,0
A244:3,,,,S667,0
A244:4,,,,S669,0
A244:5,,,,S671,0
A244:6,,,,S673,0
A244:7,,,,S675,0
A244:8,,,,S682,0
A245:1,,,,S684,0
A245:2,,,,S686,0
A245:3,,,,S786,0
A245:4,,,,S788,0
A245:5,,,,S790,0
