Address,Description,Comment 1,Comment 2,Signalling ID,Occurrences
Q14D:2,L252 to L240,,,R252AM,0
Q14D:3,L253 to L263,,,R253BW,0
Q14D:4,L254 to L242,,,R254AM,0
Q14D:5,L258 to L248,,,R258AM,0
Q14D:6,L263 to L273,,,R263AM,0
Q14D:7,L265 to L275,,,R265AM,0
Q14D:8,L273 to L289,,Via 2152R,R273A2M,0
Q14E:1,L274 to L248,,,R274AM,0
Q14E:2,L281 to L295,,,R281AM,0
Q14E:3,L5065 to HSHNT,,,R5065AS,0
Q14E:4,L5065 to L249,,,R5065BS,0
Q14E:5,L5070 to LSBY,,,R5070AS,0
Q14E:6,S701 to ?,S759/S765?,,R701BM,0
Q14E:7,S707 to S715,,,R707BC,0
Q14E:8,S716 to S706,,,R716BC,0
Q14F:1,S767 to S708,,,R767AS,0
Q14F:2,S770 to S717,,,R770AS,0
Q14F:3,S770 to S706,,,R770BS,0
Q14F:4,S770 to S712,,,R770CS,0
Q14F:5,S772 to S717,,,R772AS,0
Q14F:6,L981 to R990,,,R981AS,0
Q14F:7,L981 to L441,,,R981BM,0
Q14F:8,L981 to L443,,,R981CM,0
Q150:1,L982 to L460,,,R982AM,0
Q150:2,L982 to L458,,,R982BM,0
Q150:3,L983 to R990,,,R983AS,0
Q150:4,L983 to L441,,,R983BM,0
Q150:5,L983 to L443,,,R983CM,0
Q150:6,L984 to L460,,,R984AM,0
Q150:7,L984 to L458,,,R984BM,0
Q150:8,L985 to R990,,,R985AS,0
Q151:1,L985 to L441,,,R985BM,0
Q151:2,L985 to L443,,,R985CM,0
Q151:3,L986 to L460,,,R986AM,0
Q151:4,L986 to L458,,,R986BM,0
Q151:5,L987 to R990,,,R987AS,0
Q151:6,L987 to L441,,,R987BM,0
Q151:7,L987 to L443,,,R987CM,0
Q151:8,L988 to L460,,,R988AM,0
Q152:1,L988 to L458,,,R988BM,0
Q152:2,L217,,,S217,0
Q152:3,L221,,,S221,0
Q152:4,L224,,,S224,0
Q152:5,L225,,,S225,0
Q152:6,L227,,,S227,0
Q152:7,L228,,,S228,0
Q152:8,L230,,,S230,0
Q153:1,L233,XR EB Exit,,S233,0
Q153:2,L236,DE LOS-Type,,S236,0
Q153:3,L238,Adj S256 DE,,S238,0
Q153:4,L243,XR WB Exit,,S243,0
Q153:5,L321,,,S321,0
Q153:6,L323,,,S323,0
Q153:7,L324,,,S324,0
Q153:8,L325,,,S325,0
Q154:1,L903,,,S903,0
Q154:2,L904,,,S904,0
Q154:3,L907,,,S907,0
Q154:4,L909,,,S909,0
Q154:5,L910,,,S910,0
Q154:6,L911,,,S911,0
Q154:7,L912,,,S912,0
Q154:8,L913,,,S913,0
Q155:1,L915,,,S915,0
Q155:2,L918,,,S918,0
Q155:3,L920,,,S920,0
Q155:4,L921,,,S921,0
Q155:5,L924,,,S924,0
Q155:6,L363,,,S363,0
Q155:7,L365,,,S365,0
Q155:8,L371,,,S371,0
Q156:1,L373,,,S373,0
Q156:2,L375,,,S375,0
Q156:3,L377,,,S377,0
Q156:4,L379,,,S379,0
Q156:5,L381,,,S381,0
Q156:6,L383,,,S383,0
Q156:7,L385,,,S385,0
Q156:8,L388,,,S388,0
Q157:1,L389,,,S389,0
Q157:2,L390,,,S390,0
Q157:3,L391,,,S391,0
Q157:4,L402,,,S402,0
Q157:5,L404,,,S404,0
Q157:6,L406,,,S406,0
Q157:7,L410,,,S410,0
Q157:8,L412,,,S412,0
Q158:1,L414,,,S414,0
Q158:2,L418,,,S418,0
Q158:3,L5088,,,S5088,0
Q158:4,L5094,,,S5094,0
Q158:5,L5099,,,S5099,0
Q158:6,L445,,,S445,0
Q158:7,L462,,,S462,0
Q158:8,L5116,,,S5116,0
Q159:1,L5125,,,S5125,0
Q159:2,L327,,,S327,0
Q159:3,L331,,,S331,0
Q159:4,L333,,,S333,0
Q159:5,L339,,,S339,0
Q159:6,L346,,,S346,0
Q159:7,L347,,,S347,0
Q159:8,L350,,,S350,0
Q15A:1,L356,,,S356,0
Q15A:2,L358,,,S358,0
Q15A:3,L372,,,S372,0
Q15A:4,L5078,,,S5078,0
Q15A:5,L5080,,,S5080,0
Q15A:6,L5082,,,S5082,0
Q15A:7,L5084,,,S5084,0
Q15A:8,L5086,,,S5086,0
Q15B:1,L5087,,,S5087,0
Q15B:2,L5089,,,S5089,0
Q15B:3,L5091,,,S5091,0
Q15B:4,L297,,,S297,0
Q15B:5,L298,,,S298,0
Q15B:6,L300,,,S300,0
Q15B:7,L303,,,S303,0
Q15B:8,L305,,,S305,0
Q15C:1,L307,,,S307,0
Q15C:2,L314,,,S314,0
Q15C:3,L316,,,S316,0
Q15C:4,L320,,,S320,0
Q15C:5,L393,,,S393,0
Q15C:6,L395,,,S395,0
Q15C:7,L397,,,S397,0
Q15C:8,L403,,,S403,0
Q15D:1,L407,,,S407,0
Q15D:2,L415,,,S415,0
Q15D:3,L417,,,S417,0
Q15D:4,L419,,,S419,0
Q15D:5,L421,,,S421,0
Q15D:6,L425,,,S425,0
Q15D:7,L426,,,S426,0
Q15D:8,L428,,,S428,0
Q15E:1,L430,,,S430,0
Q15E:2,L436,,,S436,0
Q15E:3,L440,,,S440,0
Q15E:4,L448,,,S448,0
Q15E:5,L452,,,S452,0
Q15E:6,L456,,,S456,0
Q15E:7,L5098,,,S5098,0
Q15E:8,L5100,,,S5100,0
Q15F:1,L5102,,,S5102,0
Q15F:2,L5105,,,S5105,0
Q15F:3,L5107,,,S5107,0
Q15F:4,L5109,,,S5109,0
Q15F:5,L5111,,,S5111,0
Q15F:6,L5065,,,S5065,0
Q15F:7,L5070,,,S5070,0
Q15F:8,S697,,,SS697,0
Q160:1,S700,,,SS700,0
Q160:2,S701,,,SS701,0
Q160:3,S703,,,SS703,0
Q160:4,S704,,,SS704,0
Q160:5,S705,,,SS705,0
Q160:6,S706,,,SS706,0
Q160:7,S707,,,SS707,0
Q160:8,S708,,,SS708,0
Q161:1,S712,,,SS712,0
Q161:2,S713,,,SS713,0
Q161:3,S715,,,SS715,0
Q161:4,S716,,,SS716,0
Q161:5,S717,,,SS717,0
Q161:6,S767,,,SS767,0
Q161:7,S770,,,SS770,0
Q161:8,S772,,,SS772,0
Q162:1,S901,,,SS901,0
Q162:2,L981,,,S981,0
Q162:3,L982,,,S982,0
Q162:4,L983,,,S983,0
Q162:5,L984,,,S984,0
Q162:6,L985,,,S985,0
Q162:7,L986,,,S986,0
Q162:8,L987,,,S987,0
Q163:1,L988,,,S988,0
Q163:2,L983 TRTS,,,L983TRS,0
Q163:3,L984 TRTS,,,L984TRS,0
Q163:4,L985 TRTS,,,L985TRS,0
Q163:5,L986 TRTS,,,L986TRS,0
Q163:6,L987 TRTS,,,L987TRS,0
Q163:7,L988 TRTS,,,L988TRS,0
Q163:8,TBUE/-/BUF,235 appr,UR,TBUEF,0
Q164:1,TCAB,235 berth,,TCAB,0
Q164:2,TEEA/EZ,221 appr,,TEEAZ,0
Q164:3,TEBF,255 berth,,TEBF,0
Q164:4,TENB,244 berth,,TENB,0
Q164:5,TENG,256 berth,,TENG,0
Q164:6,TMBB,241 berth,,TMBB,0
Q164:7,TRX/-/RZ,223 appr,,TRXRZ,0
Q164:8,TUBBB,UR518 berth,UR,TUBBB,0
Q165:1,TXRMEA,,XR?,TXRMEA,0
Q165:2,TXRMWA,,XR?,TXRMWA,0
Q165:3,TBAB,332 berth,,TBAB,0
Q165:4,TBMB,334 berth,,TBMB,0
Q165:5,TEDT,328 berth,,TEDT,0
Q165:6,TERF,315 berth,,TERF,0
Q165:7,TERM,319 berth,,TERM,0
Q165:8,THAR,,T&H,THAR,0
Q166:1,THAW,,T&H,THAW,0
Q166:2,THML,,T&H,THML,0
Q166:3,THMP,,T&H,THMP,0
Q166:4,TJ59,ST29 berth,,TJ59,0
Q166:5,TMRE,311 berth,,TMRE,0
Q166:6,TUCBB,UR902 berth,UR,TUCBB,0
Q166:7,TUCBC,UR906 berth,UR,TUCBC,0
Q166:8,TUCHC,924 berth,UR,TUCHC,0
Q167:1,TUCHG,UR604 berth,UR,TUCHG,0
Q167:2,TEGG,363 berth,,TEGG,0
Q167:3,TEUH,392 berth,,TEUH,0
Q167:4,TEUJ,367 berth,,TEUJ,0
Q167:5,TMWF/MWG,416 berth/appr,?,TMWFG,0
Q167:6,TSGD,361 olap,,TSGD,0
Q167:7,TSJC,936 berth,,TSJC,0
Q167:8,TELF,458 berth,,TELF,0
Q168:1,TELG,431 berth,,TELG,0
Q168:2,TELU,5116 berth,,TELU,0
Q168:3,TEZD,460 berth,,TEZD,0
Q168:4,TEZH,470 berth,,TEZH,0
Q168:5,TDFP,486 berth,?,TDFP,0
Q168:6,TDHA,488 berth,?,TDHA,0
Q168:7,TSLN,468 berth,,TSLN,0
Q168:8,TSLS,990 berth,,TSLS,0
Q169:1,TEFE,368 berth,,TEFE,0
Q169:2,TEFG,349 berth,,TEFG,0
Q169:3,TEFP,384 olap,,TEFP,0
Q169:4,TETC,362 berth,,TETC,0
Q169:5,TETD,951 berth,,TETD,0
Q169:6,TESL,358/5087 berth,,TESL,0
Q169:7,TMTB,364/953 berth,,TMTB,0
Q169:8,TRSJ,354 berth,,TRSJ,0
Q16A:1,TRSK,337 berth,,TRSK,0
Q16A:2,TSFB,382 olap,,TSFB,0
Q16A:3,TSFC,5091 olap,,TSFC,0
Q16A:4,TSFD,5089 olap,,TSFD,0
Q16A:5,TSFE,380 olap,,TSFE,0
Q16A:6,TSSE,5078 berth,,TSSE,0
Q16A:7,TSSF,5080 berth,,TSSF,0
Q16A:8,TSSG,5082 berth,,TSSG,0
Q16B:1,TSSH,5084 berth,,TSSH,0
Q16B:2,TSSJ,5086 berth,,TSSJ,0
Q16B:3,TEBH,257 berth,,TEBH,0
Q16B:4,TEBT,266 berth,,TEBT,0
Q16B:5,TEBW,277 berth,,TEBW,0
Q16B:6,TECM,294 berth,,TECM,0
Q16B:7,TECN,293 berth,,TECN,0
Q16B:8,TECX,308 berth,,TECX,0
Q16C:1,TENH,247 berth,,TENH,0
Q16C:2,TENS,268 berth,,TENS,0
Q16C:3,TENW,279 berth,,TENW,0
Q16C:4,TMCG,289/290 berth,,TMCG,0
Q16C:5,TMCN,299/304 berth,,TMCN,0
Q16C:6,TMPJ,291/292 berth,,TMPJ,0
Q16C:7,TMPS,301/306 berth,,TMPS,0
Q16C:8,TBYA,RMF P1,,TBYA,0
Q16D:1,TBYC,450 berth,,TBYC,0
Q16D:2,TEKJ,415 berth,,TEKJ,0
Q16D:3,TEYE,5109 berth,,TEYE,0
Q16D:4,TMKE,411 berth,,TMKE,0
Q16D:5,TMKJ,5100 berth,,TMKJ,0
Q16D:6,TMYD,438 berth,,TMYD,0
Q16D:7,TMYE,5107 berth,,TMYE,0
Q16D:8,TMYH,444 berth,,TMYH,0
Q16E:1,TRKB,409 berth,,TRKB,0
Q16E:2,TSYE,5105 olap,,TSYE,0
Q16E:3,TCDB,258 berth,NL,TCDB,0
Q16E:4,TEBW/-/EBZ,269 appr,NL,TEBWZ,0
Q16E:5,TMBJ,252 berth,,TMBJ,0
Q16E:6,TMBN,263 berth,,TMBN,0
Q16E:7,TMBW,270/273 berth,,TMBW,0
Q16E:8,TMNG,254 berth,,TMNG,0
Q16F:1,TMNH,265 berth,,TMNH,0
Q16F:2,TMNP,264 berth,,TMNP,0
Q16F:3,TRCA,278/281 berth,,TRCA,0
Q16F:4,TSBA,5065 olap,,TSBA,0
Q16F:5,TTAD,5070 berth,,TTAD,0
Q16F:6,TTAH,249 berth,,TTAH,0
Q16F:7,TTAK,248 berth,,TTAK,0
Q16F:8,TTAN,259 berth,,TTAN,0
Q170:1,TTAW,274 berth,,TTAW,0
Q170:2,TTAX,S697 berth,,TTAX,0
Q170:3,TTMB,234/239 berth,,TTMB,0
Q170:4,TTMK,250 berth,,TTMK,0
Q170:5,TTML,261 berth,,TTML,0
Q170:6,TTMW,276 berth,,TTMW,0
Q170:7,TTMX,S901 berth,,TTMX,0
Q170:8,TNH,1003 olap,,TNH,0
Q171:1,TNWAN,,?,TNWAN,0
Q171:2,TPAD,S718 berth,,TPAD,0
Q171:3,TTDK,,?,TTDK,0
Q171:4,TTLB,S706 berth,,TTLB,0
Q171:5,TTLC,S715 berth,,TTLC,0
Q171:6,TTLF,S708/767 olap,,TTLF,0
Q171:7,TTLG,S717/770 olap,,TTLG,0
Q171:8,TSFG,984 berth,,TSFG,0
Q172:1,TSFH,983 berth,,TSFH,0
Q172:2,TSFR,988 berth,,TSFR,0
Q172:3,TSFS,987 berth,,TSFS,0
Q172:4,TSLG,GPSL LE olap,,TSLG,0
Q172:5,TSLJ,982 berth,,TSLJ,0
Q172:6,TSLL,981 berth,,TSLL,0
Q172:7,TSLU,986 berth,,TSLU,0
Q172:8,TSLW,985 berth,,TSLW,0
